Unnamed: 0,age,workclass,fnlwgt,education,education-num,occupation,relationship,race,sex,country,salary,capital_gain,marital_status,capital_loss,hours_per_week
21816,39, Local-gov,183620, Some-college,10, Protective-serv, Not-in-family, Black, Female, United-States, >50K,0, Never-married,0,40
32452,32, Private,236318, Some-college,10, Sales, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,32
15659,26, Local-gov,27834, Bachelors,13, Protective-serv, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,40
3790,47, Private,140664, Bachelors,13, Sales, Not-in-family, White, Male, United-States, <=50K,0, Divorced,0,45
8812,37, Private,134088, Assoc-acdm,12, Adm-clerical, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,40
16182,56, Private,145574, HS-grad,9, Craft-repair, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
652,35, Private,292472, Doctorate,16, Prof-specialty, Husband, Asian-Pac-Islander, Male, Taiwan, >50K,0, Married-civ-spouse,0,40
31639,52, Private,174752, HS-grad,9, Sales, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,60
11665,29, Private,196116, Prof-school,15, Prof-specialty, Own-child, White, Female, United-States, <=50K,2174, Divorced,0,72
20067,62, Self-emp-not-inc,39630, HS-grad,9, Transport-moving, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,48
22345,68, Private,45508, 5th-6th,3, Sales, Not-in-family, White, Male, United-States, <=50K,0, Married-spouse-absent,0,22
5328,27, Private,175262, Bachelors,13, Exec-managerial, Own-child, White, Male, United-States, <=50K,0, Never-married,0,40
7219,47, Self-emp-not-inc,315110, Some-college,10, Prof-specialty, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,20
28856,32, Private,86808, Some-college,10, Other-service, Own-child, White, Female, United-States, <=50K,0, Never-married,0,38
11162,33, Private,167939, HS-grad,9, Other-service, Own-child, White, Female, United-States, <=50K,0, Married-civ-spouse,0,25
12,23, Private,122272, Bachelors,13, Adm-clerical, Own-child, White, Female, United-States, <=50K,0, Never-married,0,30
6152,46, Local-gov,236827, 9th,5, Other-service, Unmarried, Black, Female, United-States, <=50K,0, Separated,0,40
11663,64, Private,171373, 11th,7, Farming-fishing, Unmarried, White, Female, United-States, <=50K,0, Widowed,0,40
2810,53, Self-emp-not-inc,152652, Some-college,10, Farming-fishing, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,50
2689,22, ?,216563, HS-grad,9, ?, Other-relative, White, Female, United-States, <=50K,0, Never-married,0,40
11161,24, Private,198259, HS-grad,9, Sales, Own-child, White, Female, United-States, <=50K,0, Never-married,0,30
13478,33, Federal-gov,122220, Some-college,10, Exec-managerial, Wife, Black, Female, United-States, >50K,0, Married-civ-spouse,0,40
25954,30, Private,112383, HS-grad,9, Transport-moving, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,45
12616,49, Private,232586, 5th-6th,3, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
9858,35, Private,474136, HS-grad,9, Craft-repair, Not-in-family, White, Male, United-States, <=50K,0, Never-married,1408,40
25746,42, Private,125280, Bachelors,13, Exec-managerial, Husband, White, Male, United-States, <=50K,3137, Married-civ-spouse,0,40
22570,43, Self-emp-inc,602513, Masters,14, Exec-managerial, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,50
12363,37, Local-gov,249392, Assoc-voc,11, Protective-serv, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
29610,60, Private,399387, 7th-8th,4, Priv-house-serv, Unmarried, Black, Female, United-States, <=50K,0, Separated,0,15
19300,32, Private,116677, HS-grad,9, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
25186,63, ?,424591, HS-grad,9, ?, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
1506,58, State-gov,48433, HS-grad,9, Exec-managerial, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
4366,42, Private,201785, Masters,14, Sales, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,50
10588,19, Private,250818, Some-college,10, Adm-clerical, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,40
14392,34, Private,344275, HS-grad,9, Transport-moving, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,70
2130,28, State-gov,130620, 11th,7, Adm-clerical, Unmarried, Asian-Pac-Islander, Female, India, <=50K,0, Separated,0,40
24891,55, State-gov,117357, Doctorate,16, Prof-specialty, Husband, Asian-Pac-Islander, Male, ?, >50K,0, Married-civ-spouse,0,70
1648,35, Private,119272, Bachelors,13, Exec-managerial, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,55
15928,58, Private,126104, Masters,14, Adm-clerical, Not-in-family, White, Female, United-States, <=50K,0, Divorced,1980,45
17114,40, Private,174515, HS-grad,9, Machine-op-inspct, Unmarried, White, Female, United-States, <=50K,0, Widowed,0,40
6766,71, ?,205011, Some-college,10, ?, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,10
24976,25, Private,181598, 11th,7, Tech-support, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
4144,52, Private,114062, HS-grad,9, Craft-repair, Unmarried, White, Female, United-States, <=50K,0, Divorced,0,40
8201,22, Private,208946, Some-college,10, Adm-clerical, Own-child, White, Male, United-States, <=50K,0, Never-married,0,25
30849,42, State-gov,212027, Bachelors,13, Prof-specialty, Not-in-family, Black, Male, United-States, <=50K,0, Divorced,0,40
14830,60, Self-emp-inc,376133, HS-grad,9, Adm-clerical, Wife, White, Female, United-States, >50K,15024, Married-civ-spouse,0,15
9937,31, Self-emp-inc,49923, HS-grad,9, Exec-managerial, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
13603,18, Self-emp-not-inc,296090, HS-grad,9, Sales, Own-child, White, Male, ?, <=50K,0, Never-married,0,48
30593,34, Private,200117, 10th,6, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
12597,57, Private,180779, Bachelors,13, Prof-specialty, Husband, White, Male, United-States, >50K,7298, Married-civ-spouse,0,40
19093,41, Local-gov,170924, Some-college,10, Prof-specialty, Other-relative, White, Male, United-States, <=50K,0, Never-married,0,7
25137,48, Private,149210, Bachelors,13, Sales, Not-in-family, Black, Male, United-States, >50K,0, Divorced,0,40
14963,38, Private,75826, Prof-school,15, Prof-specialty, Wife, White, Female, United-States, <=50K,0, Married-civ-spouse,0,40
23220,39, Private,301867, Bachelors,13, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female, Philippines, <=50K,0, Divorced,0,24
30384,20, ?,203353, Some-college,10, ?, Own-child, White, Female, United-States, <=50K,0, Never-married,0,40
30516,37, Private,389725, 12th,8, Craft-repair, Own-child, White, Male, United-States, <=50K,0, Divorced,0,35
1543,59, Local-gov,165695, Some-college,10, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
12120,39, Private,355468, HS-grad,9, Sales, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,1887,46
19510,55, Private,289257, Some-college,10, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
17540,48, Private,143098, Doctorate,16, Prof-specialty, Husband, Asian-Pac-Islander, Male, China, >50K,0, Married-civ-spouse,1902,40
32227,21, Private,122348, Some-college,10, Tech-support, Own-child, White, Female, United-States, <=50K,0, Never-married,0,35
26290,19, Private,389143, Some-college,10, Sales, Own-child, White, Male, United-States, <=50K,0, Never-married,0,40
14408,21, Private,118712, Assoc-voc,11, Craft-repair, Own-child, White, Male, United-States, <=50K,0, Never-married,1504,40
14893,47, Private,274720, 5th-6th,3, Other-service, Husband, Black, Male, Jamaica, <=50K,0, Married-civ-spouse,0,40
32,45, Private,386940, Bachelors,13, Exec-managerial, Own-child, White, Male, United-States, <=50K,0, Divorced,1408,40
7187,67, Self-emp-not-inc,226092, Some-college,10, Farming-fishing, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,44
29569,18, Private,232082, HS-grad,9, Machine-op-inspct, Own-child, White, Male, United-States, <=50K,0, Never-married,0,40
26620,42, Federal-gov,272625, Assoc-voc,11, Adm-clerical, Unmarried, Black, Female, United-States, >50K,0, Divorced,0,40
28507,54, Private,185042, 1st-4th,2, Priv-house-serv, Other-relative, White, Female, Mexico, <=50K,0, Separated,0,40
12213,26, ?,39640, Some-college,10, ?, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,60
29414,33, Federal-gov,94193, HS-grad,9, Adm-clerical, Unmarried, White, Female, United-States, <=50K,0, Divorced,0,40
17994,43, State-gov,98989, HS-grad,9, Other-service, Husband, Amer-Indian-Eskimo, Male, United-States, <=50K,0, Married-civ-spouse,0,40
17323,39, Federal-gov,290321, Assoc-voc,11, Prof-specialty, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,50
24722,36, Private,269318, Bachelors,13, Exec-managerial, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,50
20407,60, Private,151369, Masters,14, Exec-managerial, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,60
17325,28, Self-emp-not-inc,149324, Some-college,10, Prof-specialty, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,7
8749,23, ?,134997, Some-college,10, ?, Unmarried, White, Female, United-States, <=50K,0, Separated,0,20
745,42, Local-gov,126319, Bachelors,13, Prof-specialty, Wife, White, Female, United-States, >50K,0, Married-civ-spouse,0,40
4083,59, Self-emp-not-inc,80467, HS-grad,9, Other-service, Own-child, White, Female, United-States, <=50K,0, Divorced,0,24
2877,56, Private,250873, 11th,7, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,45
24738,57, Private,112840, Masters,14, Prof-specialty, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,55
21085,27, Private,214858, HS-grad,9, Other-service, Own-child, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
9933,25, Private,188119, HS-grad,9, Handlers-cleaners, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,40
26499,49, Private,62793, HS-grad,9, Sales, Own-child, White, Female, United-States, <=50K,0, Divorced,0,40
2651,43, Private,96102, Masters,14, Exec-managerial, Not-in-family, White, Male, United-States, <=50K,0, Married-spouse-absent,0,50
28409,28, Private,293398, HS-grad,9, Sales, Unmarried, Black, Female, United-States, <=50K,0, Separated,0,40
28274,24, Private,130741, Bachelors,13, Sales, Own-child, White, Male, United-States, <=50K,0, Never-married,0,40
18205,35, Private,27408, Some-college,10, Sales, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,40
30358,61, Private,176689, HS-grad,9, Transport-moving, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
29407,47, Private,583755, HS-grad,9, Adm-clerical, Husband, Black, Male, United-States, >50K,0, Married-civ-spouse,0,40
7146,20, Private,209955, Some-college,10, Other-service, Own-child, White, Male, United-States, <=50K,0, Never-married,0,25
957,33, Local-gov,298785, 10th,6, Transport-moving, Not-in-family, White, Male, United-States, <=50K,0, Divorced,0,40
2110,30, Private,203277, HS-grad,9, Protective-serv, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,60
31361,37, Private,109633, Bachelors,13, Prof-specialty, Wife, White, Female, United-States, >50K,0, Married-civ-spouse,0,16
5108,44, Self-emp-inc,187720, Some-college,10, Sales, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,50
26347,65, Self-emp-inc,115922, Bachelors,13, Exec-managerial, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
7631,41, Private,253759, HS-grad,9, Sales, Unmarried, Black, Female, United-States, <=50K,0, Never-married,0,40
31846,29, Local-gov,152461, Bachelors,13, Tech-support, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,42
29599,42, Federal-gov,557644, HS-grad,9, Adm-clerical, Unmarried, White, Female, United-States, <=50K,0, Never-married,0,40
31329,28, Local-gov,138332, Doctorate,16, Prof-specialty, Not-in-family, White, Female, United-States, <=50K,0, Divorced,0,40
27898,39, ?,204756, Some-college,10, ?, Not-in-family, White, Female, United-States, <=50K,0, Divorced,0,20
21401,38, Self-emp-inc,308686, Bachelors,13, Prof-specialty, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,70
13535,54, Private,163671, HS-grad,9, Transport-moving, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,1887,65
10960,36, Private,175232, HS-grad,9, Craft-repair, Husband, White, Male, United-States, >50K,5178, Married-civ-spouse,0,40
24056,27, Private,95647, Bachelors,13, Prof-specialty, Own-child, Asian-Pac-Islander, Male, United-States, <=50K,0, Never-married,0,40
8847,27, ?,291547, Bachelors,13, ?, Not-in-family, Other, Female, Mexico, <=50K,0, Married-civ-spouse,0,6
12911,33, Private,400416, 10th,6, Other-service, Own-child, Black, Male, United-States, <=50K,0, Never-married,0,20
29480,24, ?,138504, HS-grad,9, ?, Unmarried, Black, Female, United-States, <=50K,0, Separated,0,37
27186,20, Private,386864, 10th,6, Other-service, Other-relative, White, Male, Mexico, <=50K,0, Never-married,0,35
29068,24, Private,113515, HS-grad,9, Exec-managerial, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,40
32324,42, State-gov,138162, Some-college,10, Adm-clerical, Own-child, White, Male, United-States, <=50K,0, Divorced,0,40
17853,27, Private,136448, Bachelors,13, Adm-clerical, Not-in-family, Black, Female, United-States, <=50K,0, Never-married,0,40
10391,43, Private,198316, Some-college,10, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
19344,25, Self-emp-not-inc,72338, HS-grad,9, Sales, Unmarried, Asian-Pac-Islander, Female, United-States, <=50K,0, Never-married,0,40
4640,44, Self-emp-not-inc,147206, Some-college,10, Craft-repair, Own-child, White, Male, United-States, <=50K,0, Never-married,0,12
2399,34, Private,509364, HS-grad,9, Machine-op-inspct, Not-in-family, White, Male, United-States, <=50K,0, Divorced,0,30
7310,49, Private,147032, HS-grad,9, Other-service, Wife, Asian-Pac-Islander, Female, Philippines, <=50K,0, Married-civ-spouse,0,8
17276,21, Private,203003, 10th,6, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
28325,57, Self-emp-inc,127728, Prof-school,15, Prof-specialty, Husband, White, Male, United-States, >50K,15024, Married-civ-spouse,0,60
12000,37, Self-emp-not-inc,75050, Assoc-voc,11, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,55
14024,20, Private,263612, Some-college,10, Adm-clerical, Own-child, Black, Female, Haiti, <=50K,0, Never-married,0,40
27035,35, Private,328301, Assoc-acdm,12, Adm-clerical, Wife, White, Female, United-States, <=50K,0, Married-AF-spouse,0,40
9597,63, State-gov,109735, HS-grad,9, Adm-clerical, Not-in-family, White, Female, United-States, <=50K,0, Divorced,0,38
27001,45, Private,102202, Assoc-voc,11, Adm-clerical, Not-in-family, White, Female, United-States, <=50K,0, Divorced,0,40
2625,45, Self-emp-not-inc,160167, 10th,6, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,70
30427,42, Private,284758, HS-grad,9, Exec-managerial, Unmarried, White, Female, United-States, <=50K,0, Divorced,0,40
11340,30, ?,288419, 5th-6th,3, ?, Husband, White, Male, Mexico, <=50K,0, Married-civ-spouse,0,40
19532,27, Private,133929, Bachelors,13, Prof-specialty, Unmarried, White, Female, ?, <=50K,0, Never-married,0,36
3346,27, Private,58654, Assoc-voc,11, Adm-clerical, Unmarried, White, Female, United-States, <=50K,0, Separated,0,40
19257,40, Self-emp-inc,92036, Bachelors,13, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
15835,29, Private,150861, HS-grad,9, Adm-clerical, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,40
22701,53, State-gov,195922, Masters,14, Prof-specialty, Not-in-family, White, Female, United-States, <=50K,0, Divorced,0,40
8297,24, ?,41356, Some-college,10, ?, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,40
8959,27, Self-emp-not-inc,123116, HS-grad,9, Transport-moving, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
16460,43, Private,145441, Bachelors,13, Exec-managerial, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,38
19971,27, Private,144133, Bachelors,13, Exec-managerial, Other-relative, White, Male, United-States, <=50K,0, Married-civ-spouse,0,50
25203,17, Private,167658, 12th,8, Sales, Own-child, White, Female, United-States, <=50K,0, Never-married,0,6
6651,34, Private,173495, HS-grad,9, Transport-moving, Not-in-family, White, Male, United-States, <=50K,0, Divorced,0,40
4947,49, Private,164799, HS-grad,9, Machine-op-inspct, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
23794,20, Private,184779, Some-college,10, Tech-support, Own-child, White, Female, United-States, <=50K,0, Never-married,0,20
10452,31, Local-gov,213307, HS-grad,9, Adm-clerical, Own-child, White, Female, United-States, <=50K,0, Never-married,0,40
16218,19, Private,178147, Some-college,10, Handlers-cleaners, Own-child, White, Male, United-States, <=50K,0, Never-married,0,10
9967,61, Private,231183, HS-grad,9, Exec-managerial, Not-in-family, White, Female, United-States, <=50K,0, Widowed,0,40
21414,40, Self-emp-inc,191429, Prof-school,15, Prof-specialty, Husband, White, Male, United-States, >50K,15024, Married-civ-spouse,0,40
24756,54, Federal-gov,35576, Some-college,10, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
93,30, Private,117747, HS-grad,9, Sales, Wife, Asian-Pac-Islander, Female, ?, <=50K,0, Married-civ-spouse,1573,35
17253,24, Private,281403, HS-grad,9, Farming-fishing, Own-child, White, Male, United-States, <=50K,0, Never-married,0,98
32388,40, Private,260425, Assoc-acdm,12, Tech-support, Unmarried, White, Female, United-States, <=50K,1471, Separated,0,32
7171,24, Private,209770, Bachelors,13, Prof-specialty, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,8
6791,17, Private,110723, 11th,7, Sales, Own-child, White, Female, United-States, <=50K,0, Never-married,0,25
9139,25, Private,254746, Assoc-voc,11, Adm-clerical, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,40
21194,26, Private,195327, HS-grad,9, Sales, Own-child, White, Male, United-States, <=50K,0, Never-married,0,40
25779,29, Private,166210, HS-grad,9, Handlers-cleaners, Own-child, White, Male, United-States, <=50K,0, Divorced,0,50
32437,19, Private,60890, HS-grad,9, Craft-repair, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,49
18722,36, Private,414683, Bachelors,13, Prof-specialty, Husband, Black, Male, United-States, <=50K,0, Married-civ-spouse,0,40
22098,42, Federal-gov,33521, Bachelors,13, Prof-specialty, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
26851,27, Private,36851, Bachelors,13, Machine-op-inspct, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,41
7844,35, Private,107302, Masters,14, Sales, Husband, White, Male, India, <=50K,0, Married-civ-spouse,0,40
16331,44, Federal-gov,201435, Assoc-voc,11, Craft-repair, Husband, Black, Male, United-States, >50K,0, Married-civ-spouse,0,40
29354,32, Private,210541, Bachelors,13, Sales, Unmarried, White, Female, United-States, <=50K,0, Divorced,0,30
1885,22, Private,235733, HS-grad,9, Other-service, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,45
28476,71, ?,116165, Some-college,10, ?, Not-in-family, White, Female, Canada, <=50K,0, Widowed,0,14
24315,53, Private,31588, Bachelors,13, Prof-specialty, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,52
12786,28, Private,354095, Some-college,10, Sales, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,40
5773,52, Self-emp-inc,206054, Some-college,10, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
21319,29, Private,46987, HS-grad,9, Adm-clerical, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,55
20707,20, Self-emp-not-inc,188274, Some-college,10, Prof-specialty, Own-child, White, Male, United-States, <=50K,0, Never-married,0,10
8190,23, Private,227915, HS-grad,9, Craft-repair, Unmarried, White, Female, United-States, <=50K,0, Never-married,0,33
22158,42, Private,165599, HS-grad,9, Handlers-cleaners, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
2,38, Private,215646, HS-grad,9, Handlers-cleaners, Not-in-family, White, Male, United-States, <=50K,0, Divorced,0,40
16091,43, Private,186188, Some-college,10, Exec-managerial, Unmarried, White, Female, Iran, <=50K,0, Divorced,0,45
2759,48, Private,121124, HS-grad,9, Exec-managerial, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,50
28629,61, ?,71467, HS-grad,9, ?, Husband, White, Male, United-States, >50K,3103, Married-civ-spouse,0,40
21674,23, Private,312017, Some-college,10, Exec-managerial, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,40
12222,34, Self-emp-not-inc,288486, 11th,7, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
9425,54, Private,37237, Bachelors,13, Prof-specialty, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
29961,24, Private,275884, HS-grad,9, Other-service, Unmarried, Black, Female, United-States, <=50K,0, Separated,0,40
7849,24, Private,283806, Some-college,10, Other-service, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,40
3175,36, Private,208358, Prof-school,15, Prof-specialty, Not-in-family, White, Male, United-States, >50K,99999, Divorced,0,45
25034,33, ?,211699, Some-college,10, ?, Unmarried, White, Female, United-States, <=50K,0, Divorced,0,40
15669,31, Private,467579, Bachelors,13, Exec-managerial, Husband, Black, Male, United-States, >50K,0, Married-civ-spouse,1887,40
16304,38, Private,153976, HS-grad,9, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
2465,39, Private,127772, HS-grad,9, Sales, Husband, White, Male, United-States, >50K,3103, Married-civ-spouse,0,44
27148,18, State-gov,389147, HS-grad,9, Sales, Not-in-family, Black, Female, United-States, <=50K,0, Never-married,0,30
14274,22, Private,253310, Bachelors,13, Exec-managerial, Own-child, White, Female, United-States, <=50K,0, Never-married,0,7
29760,58, Local-gov,212864, HS-grad,9, Protective-serv, Husband, White, Male, United-States, <=50K,3908, Married-civ-spouse,0,40
15612,59, Private,246262, Some-college,10, Tech-support, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
29543,22, Private,97508, HS-grad,9, Other-service, Own-child, White, Male, United-States, <=50K,0, Never-married,0,50
2511,70, Private,262345, Some-college,10, Adm-clerical, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,6
15248,39, Private,206951, Bachelors,13, Prof-specialty, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
26090,17, Self-emp-not-inc,174120, 12th,8, Handlers-cleaners, Own-child, White, Male, United-States, <=50K,0, Never-married,0,15
21968,62, Private,194167, HS-grad,9, Machine-op-inspct, Not-in-family, White, Female, United-States, <=50K,2174, Divorced,0,40
3621,63, Private,181863, Bachelors,13, Sales, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,27
2317,58, Self-emp-inc,190541, HS-grad,9, Sales, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,47
7086,19, Private,183041, HS-grad,9, Other-service, Own-child, White, Male, United-States, <=50K,0, Never-married,0,20
18569,73, Private,77884, HS-grad,9, Farming-fishing, Husband, Asian-Pac-Islander, Male, Philippines, <=50K,0, Married-civ-spouse,0,40
4477,22, State-gov,48121, Some-college,10, Other-service, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,25
10082,34, Private,187215, Bachelors,13, Prof-specialty, Wife, White, Female, United-States, >50K,15024, Married-civ-spouse,0,36
1155,34, Private,117529, Some-college,10, Farming-fishing, Husband, White, Male, Mexico, <=50K,0, Married-civ-spouse,0,54
2486,75, ?,164849, 9th,5, ?, Husband, Black, Male, United-States, <=50K,1409, Married-civ-spouse,0,5
30635,42, Private,66006, 10th,6, Transport-moving, Not-in-family, Black, Male, United-States, <=50K,0, Never-married,0,40
29704,24, Private,224954, Some-college,10, Handlers-cleaners, Own-child, White, Male, United-States, <=50K,0, Never-married,0,40
3227,39, Private,129597, Bachelors,13, Sales, Husband, White, Male, United-States, <=50K,3464, Married-civ-spouse,0,40
15015,48, Private,125892, Bachelors,13, Tech-support, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
19381,53, Self-emp-not-inc,257126, 12th,8, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,45
19551,71, Private,180117, 10th,6, Machine-op-inspct, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
13541,59, Private,175290, 7th-8th,4, Other-service, Other-relative, White, Male, United-States, <=50K,0, Never-married,0,32
24517,22, Private,213902, HS-grad,9, Adm-clerical, Unmarried, White, Female, Mexico, <=50K,0, Never-married,0,40
4392,34, Private,82623, HS-grad,9, Other-service, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,20
24521,59, Private,515712, 7th-8th,4, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
18847,73, Private,183213, Assoc-voc,11, Prof-specialty, Not-in-family, White, Male, United-States, >50K,25124, Widowed,0,60
19230,35, ?,98989, 9th,5, ?, Own-child, Amer-Indian-Eskimo, Male, United-States, <=50K,0, Divorced,0,38
8872,53, Federal-gov,205288, HS-grad,9, Adm-clerical, Wife, White, Female, United-States, >50K,7688, Married-civ-spouse,0,35
27748,40, Private,252392, 5th-6th,3, Other-service, Husband, White, Male, Mexico, <=50K,0, Married-civ-spouse,0,40
2191,22, Private,355686, Some-college,10, Adm-clerical, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,40
9921,44, Private,85604, HS-grad,9, Craft-repair, Not-in-family, White, Male, United-States, >50K,0, Divorced,0,40
8001,45, Private,189802, Some-college,10, Adm-clerical, Not-in-family, White, Female, United-States, <=50K,0, Divorced,0,40
24065,36, Private,68273, Bachelors,13, Sales, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
6668,38, Private,262882, HS-grad,9, Machine-op-inspct, Wife, White, Female, United-States, <=50K,0, Married-civ-spouse,0,40
13358,38, Private,254114, Some-college,10, Prof-specialty, Own-child, Black, Female, United-States, <=50K,0, Married-spouse-absent,0,40
28160,31, Local-gov,199368, Bachelors,13, Protective-serv, Husband, Black, Male, United-States, >50K,0, Married-civ-spouse,0,50
8163,31, Private,206046, HS-grad,9, Machine-op-inspct, Not-in-family, White, Male, United-States, <=50K,0, Divorced,0,40
17064,19, Private,219300, Some-college,10, Sales, Own-child, White, Female, United-States, <=50K,0, Never-married,0,25
12818,48, Self-emp-inc,125892, Some-college,10, Sales, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,38
26099,18, Private,434268, 11th,7, Adm-clerical, Own-child, White, Female, United-States, <=50K,0, Never-married,0,15
5909,55, Self-emp-not-inc,124975, HS-grad,9, Craft-repair, Unmarried, White, Male, United-States, >50K,27828, Divorced,0,55
28630,17, Private,271837, Some-college,10, Craft-repair, Own-child, White, Male, United-States, <=50K,0, Never-married,0,16
32215,55, Private,176897, Some-college,10, Tech-support, Not-in-family, White, Male, United-States, <=50K,0, Divorced,0,40
25320,32, Private,419691, 12th,8, Sales, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
22961,46, Self-emp-not-inc,140121, HS-grad,9, Craft-repair, Own-child, White, Male, United-States, <=50K,0, Divorced,0,50
22509,27, Private,46868, Bachelors,13, Tech-support, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,15
7320,38, State-gov,200289, Doctorate,16, Prof-specialty, Husband, Asian-Pac-Islander, Male, Taiwan, <=50K,0, Married-civ-spouse,0,40
20431,46, Self-emp-not-inc,95256, HS-grad,9, Transport-moving, Not-in-family, White, Male, United-States, <=50K,0, Divorced,0,50
